"ANNEX1_NCBI_TAXID","ANNEX1_NCBI_NAMES","NCBI_GENUS_SUB_TAXID","NCBI_GENUS_SUB_NAMES"
20400,"Astragalus",634089,"Astragalus pastorius"
20400,"Astragalus",634091,"Astragalus prodigiosus"
20400,"Astragalus",634092,"Astragalus sanbilingensis"
20400,"Astragalus",634093,"Astragalus siccaneus"
20400,"Astragalus",634094,"Astragalus turgidocarpus"
20400,"Astragalus",634959,"Astragalus devesae"
20400,"Astragalus",649199,"Astragalus membranaceus"
20400,"Astragalus",665997,"Astragalus angustifoliolatus"
20400,"Astragalus",666548,"Astragalus ansinii"
20400,"Astragalus",666549,"Astragalus viridissimus"
20400,"Astragalus",668556,"Astragalus drummondii"
20400,"Astragalus",668557,"Astragalus leptocarpus"
20400,"Astragalus",668558,"Astragalus pectinatus"
20400,"Astragalus",668559,"Astragalus racemosus"
20400,"Astragalus",668806,"Astragalus terraccianoi"
20400,"Astragalus",669632,"Astragalus schelichowii"
20400,"Astragalus",669633,"Astragalus sealei"
20400,"Astragalus",669634,"Astragalus tolmaczevii"
20400,"Astragalus",675724,"Astragalus chrysochlorus"
20400,"Astragalus",702092,"Astragalus malacophyllus"
20400,"Astragalus",702093,"Astragalus pindreensis"
20400,"Astragalus",713681,"Astragalus vesicarius"
20400,"Astragalus",714452,"Astragalus hancockii"
20400,"Astragalus",746889,"Astragalus crotalariae"
20400,"Astragalus",858344,"Astragalus tragacantha"
20400,"Astragalus",903535,"Astragalus borealimongolicus"
20400,"Astragalus",903536,"Astragalus zacharensis"
20400,"Astragalus",910630,"Astragalus striatus"
20400,"Astragalus",913977,"Astragalus bifidus"
20400,"Astragalus",913978,"Astragalus olchonensis"
20400,"Astragalus",913979,"Astragalus versicolor"
20400,"Astragalus",983497,"Astragalus stereocalyx"
20400,"Astragalus",989179,"Astragalus richardsonii"
20400,"Astragalus",1042471,"Astragalus antalyensis"
20400,"Astragalus",1042472,"Astragalus apricus"
20400,"Astragalus",1042473,"Astragalus avicennicus"
20400,"Astragalus",1042474,"Astragalus caprinus"
20400,"Astragalus",1042475,"Astragalus chrysanthus"
20400,"Astragalus",1042477,"Astragalus echinops"
20400,"Astragalus",1042478,"Astragalus gaubae"
20400,"Astragalus",1042479,"Astragalus gypsocola"
20400,"Astragalus",1042480,"Astragalus impexus"
20400,"Astragalus",1042481,"Astragalus ischredensis"
20400,"Astragalus",1042482,"Astragalus johannis"
20400,"Astragalus",1042483,"Astragalus kashmarensis"
20400,"Astragalus",1042484,"Astragalus kermanschahensis"
20400,"Astragalus",1042485,"Astragalus kirpicznikovii"
20400,"Astragalus",1042486,"Astragalus leonardii"
20400,"Astragalus",1042487,"Astragalus macropelmatus"
20400,"Astragalus",1042489,"Astragalus mozaffarianii"
20400,"Astragalus",1042490,"Astragalus neopodlechii"
20400,"Astragalus",1042491,"Astragalus ovinus"
20400,"Astragalus",1042492,"Astragalus pinetorum"
20400,"Astragalus",1042494,"Astragalus ponticus"
20400,"Astragalus",1042495,"Astragalus pseudobrachystachys"
20400,"Astragalus",1042496,"Astragalus pseudoibicinus"
20400,"Astragalus",1042497,"Astragalus remotijugus"
20400,"Astragalus",1042498,"Astragalus reshadensis"
20400,"Astragalus",1042499,"Astragalus rufescens"
20400,"Astragalus",1042500,"Astragalus touranicus"
20400,"Astragalus",1042501,"Astragalus vanillae"
20400,"Astragalus",1080389,"Astragalus albicaulis"
20400,"Astragalus",1080390,"Astragalus asper"
20400,"Astragalus",1080391,"Astragalus pallescens"
20400,"Astragalus",1080392,"Astragalus peterfii"
20400,"Astragalus",1080393,"Astragalus tarchankuticus"
20400,"Astragalus",1080394,"Astragalus ucrainicus"
20400,"Astragalus",1080395,"Astragalus varius"
20400,"Astragalus",1081487,"Astragalus holmgreniorum"
20400,"Astragalus",1081652,"Astragalus pseudoglaucus"
20400,"Astragalus",1091133,"Astragalus onobrychis"
20400,"Astragalus",1108645,"Astragalus ernestii"
20400,"Astragalus",1131464,"Astragalus tibetanus"
20400,"Astragalus",1182583,"Astragalus contortuplicatus"
20400,"Astragalus",1182584,"Astragalus dasyanthus"
20400,"Astragalus",1182585,"Astragalus hispanicus"
20400,"Astragalus",1182586,"Astragalus nummularius"
20400,"Astragalus",1182587,"Astragalus scopiformis"
20400,"Astragalus",1182588,"Astragalus spruneri"
20400,"Astragalus",1182589,"Astragalus sulcatus"
20400,"Astragalus",1193436,"Astragalus aestimabilis"
20400,"Astragalus",1193437,"Astragalus argyroides"
20400,"Astragalus",1193438,"Astragalus aucheri"
20400,"Astragalus",1193439,"Astragalus baraftabensis"
20400,"Astragalus",1193440,"Astragalus dendroproselius"
20400,"Astragalus",1193441,"Astragalus djenarensis"
20400,"Astragalus",1193442,"Astragalus eburneus"
20400,"Astragalus",1193443,"Astragalus husseinovii"
20400,"Astragalus",1193444,"Astragalus juladakensis"
20400,"Astragalus",1193445,"Astragalus juratzkanus"
20400,"Astragalus",1193446,"Astragalus melanocalyx"
20400,"Astragalus",1193447,"Astragalus nigrolineatus"
20400,"Astragalus",1193448,"Astragalus pravitzii"
20400,"Astragalus",1193449,"Astragalus saadatabadensis"
20400,"Astragalus",1193450,"Astragalus sitiens"
20400,"Astragalus",1193451,"Astragalus sumbari"
20400,"Astragalus",1193452,"Astragalus viridis"
20400,"Astragalus",1193453,"Astragalus xiphidium"
20400,"Astragalus",1193454,"Astragalus zoshkensis"
20400,"Astragalus",1197408,"Astragalus aduncus"
20400,"Astragalus",1197409,"Astragalus arguricus"
20400,"Astragalus",1197410,"Astragalus bijarensis"
20400,"Astragalus",1197411,"Astragalus brachyodontus"
20400,"Astragalus",1197412,"Astragalus brevipes"
20400,"Astragalus",1197413,"Astragalus effusus"
20400,"Astragalus",1197414,"Astragalus goktschaicus"
20400,"Astragalus",1197415,"Astragalus huthianus"
20400,"Astragalus",1197416,"Astragalus jodostachys"
20400,"Astragalus",1197417,"Astragalus lunatus"
20400,"Astragalus",1197418,"Astragalus neochaldoranicus"
20400,"Astragalus",1197419,"Astragalus oligoflorus"
20400,"Astragalus",1197420,"Astragalus parvarensis"
20400,"Astragalus",1197421,"Astragalus psoraloides"
20400,"Astragalus",1197422,"Astragalus scapiger"
20400,"Astragalus",1197423,"Astragalus sevangensis"
20400,"Astragalus",1197424,"Astragalus sufianicus"
20400,"Astragalus",1197425,"Astragalus trifoliolatus"
20400,"Astragalus",1197426,"Astragalus vegetus"
20400,"Astragalus",1197427,"Astragalus xerophilus"
20400,"Astragalus",1198030,"Astragalus hymenocalyx"
20400,"Astragalus",1219492,"Astragalus ajubensis"
20400,"Astragalus",1219493,"Astragalus alopecurus"
20400,"Astragalus",1219494,"Astragalus bezudensis"
20400,"Astragalus",1219495,"Astragalus caryolobus"
20400,"Astragalus",1219496,"Astragalus foliosus"
20400,"Astragalus",1219497,"Astragalus hamadanus"
20400,"Astragalus",1219498,"Astragalus maabudii"
20400,"Astragalus",1219499,"Astragalus macrocephalus"
20400,"Astragalus",1219502,"Astragalus megalotropis"
20400,"Astragalus",1219503,"Astragalus melanophrurius"
20400,"Astragalus",1219504,"Astragalus meridionalis"
20400,"Astragalus",1219505,"Astragalus neoassadianus"
20400,"Astragalus",1219506,"Astragalus phlomoides"
20400,"Astragalus",1219507,"Astragalus saetiger"
20400,"Astragalus",1219508,"Astragalus schahrudensis"
20400,"Astragalus",1219509,"Astragalus speciosus"
20400,"Astragalus",1219510,"Astragalus turbinatus"
20400,"Astragalus",1219511,"Astragalus victoriae"
20400,"Astragalus",1219512,"Astragalus zarjabadensis"
20400,"Astragalus",1226527,"Astragalus helmii"
20400,"Astragalus",1234496,"Astragalus flexuosus"
20400,"Astragalus",1234497,"Astragalus laxmannii"
20400,"Astragalus",1234775,"Astragalus keredjensis"
20400,"Astragalus",1262939,"Astragalus wolgensis"
20400,"Astragalus",1264800,"Astragalus achundovii"
20400,"Astragalus",1264801,"Astragalus akmanii"
20400,"Astragalus",1264802,"Astragalus ancistrocarpus"
20400,"Astragalus",1264803,"Astragalus bachmarensis"
20400,"Astragalus",1264804,"Astragalus beypazaricus"
20400,"Astragalus",1264805,"Astragalus brachycarpus"
20400,"Astragalus",1264806,"Astragalus brevidentatus"
20400,"Astragalus",1264807,"Astragalus cariensis"
20400,"Astragalus",1264808,"Astragalus cedreticola"
20400,"Astragalus",1264809,"Astragalus cinereus"
20400,"Astragalus",1264810,"Astragalus clavatus"
20400,"Astragalus",1264811,"Astragalus cornutus"
20400,"Astragalus",1264812,"Astragalus czorochensis"
20400,"Astragalus",1264813,"Astragalus dasycarpus"
20400,"Astragalus",1264814,"Astragalus elongatus"
20400,"Astragalus",1264815,"Astragalus frickii"
20400,"Astragalus",1264816,"Astragalus germanicopolitanus"
20400,"Astragalus",1264817,"Astragalus gladiatus"
20400,"Astragalus",1264818,"Astragalus glaucophyllus"
20400,"Astragalus",1264819,"Astragalus hartvigii"
20400,"Astragalus",1264820,"Astragalus kastamonuensis"
20400,"Astragalus",1264821,"Astragalus lasioglottis"
20400,"Astragalus",1264822,"Astragalus longisubulatus"
20400,"Astragalus",1264823,"Astragalus melanocarpus"
20400,"Astragalus",1264824,"Astragalus micrancistrus"
20400,"Astragalus",1264825,"Astragalus nezaketiae"
20400,"Astragalus",1264826,"Astragalus nigrifructus"
20400,"Astragalus",1264827,"Astragalus nitens"
20400,"Astragalus",1264828,"Astragalus olurensis"
20400,"Astragalus",1264829,"Astragalus oreades"
20400,"Astragalus",1264830,"Astragalus ovatus"
20400,"Astragalus",1264831,"Astragalus polhillii"
20400,"Astragalus",1264832,"Astragalus saganlugensis"
20400,"Astragalus",1264833,"Astragalus sanguinolentus"
20400,"Astragalus",1264834,"Astragalus scabrifolius"
20400,"Astragalus",1264835,"Astragalus schizopterus"
20400,"Astragalus",1264836,"Astragalus scholerianus"
20400,"Astragalus",1264837,"Astragalus sigmoideus"
20400,"Astragalus",1264838,"Astragalus subulatus"
20400,"Astragalus",1264839,"Astragalus taochius"
20400,"Astragalus",1264840,"Astragalus tigridis"
20400,"Astragalus",1264841,"Astragalus turkmenensis"
20400,"Astragalus",1264842,"Astragalus vexillaris"
20400,"Astragalus",1264843,"Astragalus viciifolius"
20400,"Astragalus",1264844,"Astragalus yildirimlii"
20400,"Astragalus",1264845,"Astragalus zaraensis"
20400,"Astragalus",1277752,"Astragalus agnicidus"
20400,"Astragalus",1277753,"Astragalus congdonii"
20400,"Astragalus",1277754,"Astragalus howellii"
20400,"Astragalus",1277755,"Astragalus misellus"
20400,"Astragalus",1277756,"Astragalus oniciformis"
20400,"Astragalus",1277757,"Astragalus paysonii"
20400,"Astragalus",1277758,"Astragalus peckii"
20400,"Astragalus",1277759,"Astragalus toquimanus"
20400,"Astragalus",1277760,"Astragalus umbraticus"
20400,"Astragalus",1301344,"Astragalus nutzotinensis"
20400,"Astragalus",1302565,"Astragalus angulosus"
20400,"Astragalus",1302566,"Astragalus angustifolius"
20400,"Astragalus",1302567,"Astragalus baalbekensis"
20400,"Astragalus",1302568,"Astragalus berytheus"
20400,"Astragalus",1302569,"Astragalus bethlehemiticus"
20400,"Astragalus",1302570,"Astragalus cedreti"
20400,"Astragalus",1302571,"Astragalus cephalotes"
20400,"Astragalus",1302572,"Astragalus coluteoides"
20400,"Astragalus",1302573,"Astragalus cruentiflorus"
20400,"Astragalus",1302574,"Astragalus dictyocarpus"
20400,"Astragalus",1302576,"Astragalus ehdenensis"
20400,"Astragalus",1302577,"Astragalus ehrenbergii"
20400,"Astragalus",1302578,"Astragalus emarginatus"
20400,"Astragalus",1302579,"Astragalus hirsutissimus"
20400,"Astragalus",1302580,"Astragalus kurnet-es-saudae"
20400,"Astragalus",1302581,"Astragalus lepidanthus"
20400,"Astragalus",1302582,"Astragalus macrocarpus"
20400,"Astragalus",1302583,"Astragalus psilodontius"
20400,"Astragalus",1302584,"Astragalus trichopterus"
20400,"Astragalus",1302585,"Astragalus zachlensis"
20400,"Astragalus",1315030,"Astragalus drusorum"
20400,"Astragalus",1357743,"Astragalus akhundzadahensis"
20400,"Astragalus",1357744,"Astragalus ammodendron"
20400,"Astragalus",1357745,"Astragalus baharensis"
20400,"Astragalus",1357746,"Astragalus bazarganii"
20400,"Astragalus",1357747,"Astragalus biarjmandicus"
20400,"Astragalus",1357748,"Astragalus brevicalycinus"
20400,"Astragalus",1357749,"Astragalus darrehbidensis"
20400,"Astragalus",1357750,"Astragalus erwinii-gaubae"
20400,"Astragalus",1357751,"Astragalus farsicus"
20400,"Astragalus",1357752,"Astragalus gebleri"
20400,"Astragalus",1357753,"Astragalus ghamishluensis"
20400,"Astragalus",1357754,"Astragalus griffithii"
20400,"Astragalus",1357755,"Astragalus inchebroonensis"
20400,"Astragalus",1357756,"Astragalus jaskensis"
20400,"Astragalus",1357757,"Astragalus joharchii"
20400,"Astragalus",1357758,"Astragalus kavirensis"
20400,"Astragalus",1357759,"Astragalus karakugensis"
20400,"Astragalus",1357760,"Astragalus nigricans"
20400,"Astragalus",1357761,"Astragalus oldenburgii"
20400,"Astragalus",1357762,"Astragalus oligophyllus"
20400,"Astragalus",1357763,"Astragalus ovalis"
20400,"Astragalus",1357764,"Astragalus podoloboides"
20400,"Astragalus",1357765,"Astragalus podolobus"
20400,"Astragalus",1357766,"Astragalus pseudoarvatensis"
20400,"Astragalus",1357767,"Astragalus pseudonigrescens"
20400,"Astragalus",1357768,"Astragalus sangonensis"
20400,"Astragalus",1357769,"Astragalus semiglabricarpus"
20400,"Astragalus",1357770,"Astragalus sympileicalycinus"
20400,"Astragalus",1357771,"Astragalus tenuiramosus"
20400,"Astragalus",1357772,"Astragalus tabrizianus"
20400,"Astragalus",1360339,"Astragalus acutifolius"
20400,"Astragalus",1423377,"Astragalus sieberi"
20400,"Astragalus",1423378,"Astragalus spinosus"
20400,"Astragalus",1460040,"Astragalus anthylloides"
20400,"Astragalus",1460041,"Astragalus aureus"
20400,"Astragalus",1460042,"Astragalus bodeanus"
20400,"Astragalus",1460043,"Astragalus chardinii"
20400,"Astragalus",1460044,"Astragalus clusii"
20400,"Astragalus",1460045,"Astragalus coluteopsis"
20400,"Astragalus",1460046,"Astragalus crassispinus"
20400,"Astragalus",1460047,"Astragalus cymbostegis"
20400,"Astragalus",1460048,"Astragalus diphtherites"
20400,"Astragalus",1460049,"Astragalus dipodurus"
20400,"Astragalus",1460050,"Astragalus distans"
20400,"Astragalus",1460051,"Astragalus ebenoides"
20400,"Astragalus",1460052,"Astragalus gevashensis"
20400,"Astragalus",1460053,"Astragalus ghashghaicus"
20400,"Astragalus",1460054,"Astragalus halicacabus"
20400,"Astragalus",1460055,"Astragalus keratensis"
20400,"Astragalus",1460056,"Astragalus lalesarensis"
20400,"Astragalus",1460057,"Astragalus lumsdenianus"
20400,"Astragalus",1460058,"Astragalus megalocystis"
20400,"Astragalus",1460059,"Astragalus microphysa"
20400,"Astragalus",1460060,"Astragalus raddei"
20400,"Astragalus",1460061,"Astragalus raswendicus"
20400,"Astragalus",1460062,"Astragalus remotiflorus"
20400,"Astragalus",1460063,"Astragalus rubrolineatus"
20400,"Astragalus",1460064,"Astragalus susianus"
20400,"Astragalus",1460065,"Astragalus szovitsii"
20400,"Astragalus",1460066,"Astragalus tortuosus"
20400,"Astragalus",1460067,"Astragalus vaginans"
20400,"Astragalus",1460068,"Astragalus veiskaramii"
20400,"Astragalus",1460069,"Astragalus wagneri"
20400,"Astragalus",1522191,"Astragalus arenarius"
20400,"Astragalus",1527604,"Astragalus davuricus"
20400,"Astragalus",1532284,"Astragalus hypoglottis"
20400,"Astragalus",1532285,"Astragalus incanus"
20400,"Astragalus",1532286,"Astragalus leontinus"
20400,"Astragalus",1532288,"Astragalus stella"
20400,"Astragalus",1552224,"Astragalus crassicarpus"
20400,"Astragalus",1577066,"Astragalus nigrohirsutus"
20400,"Astragalus",1577467,"Astragalus yushensis"
20400,"Astragalus",1603040,"Astragalus assadabadensis"
20400,"Astragalus",1603041,"Astragalus laguriformis"
20400,"Astragalus",1603042,"Astragalus trifoliastrum"
20400,"Astragalus",1620019,"Astragalus obcordatus"
20400,"Astragalus",1620020,"Astragalus villosus"
20400,"Astragalus",1632233,"Astragalus aktiubensis"
20400,"Astragalus",1632234,"Astragalus aquilanus"
20400,"Astragalus",1632235,"Astragalus artvinensis"
20400,"Astragalus",1632236,"Astragalus astrachanicus"
20400,"Astragalus",1632237,"Astragalus balkaricus"
20400,"Astragalus",1632238,"Astragalus barbidens"
20400,"Astragalus",1632239,"Astragalus brachylobus"
20400,"Astragalus",1632240,"Astragalus corniculatus"
20400,"Astragalus",1632241,"Astragalus fissuralis"
20400,"Astragalus",1632242,"Astragalus haesitabundus"
20400,"Astragalus",1632243,"Astragalus karelinianus"
20400,"Astragalus",1632244,"Astragalus macropus"
20400,"Astragalus",1632245,"Astragalus medius"
20400,"Astragalus",1632246,"Astragalus oropolitanus"
20400,"Astragalus",1632247,"Astragalus pseudotataricus"
20400,"Astragalus",1632248,"Astragalus reduncus"
20400,"Astragalus",1632249,"Astragalus russanovii"
20400,"Astragalus",1632250,"Astragalus sericophyllus"
20400,"Astragalus",1632251,"Astragalus storozhevae"
20400,"Astragalus",1632252,"Astragalus subarcuatus"
20400,"Astragalus",1632253,"Astragalus subuliformis"
20400,"Astragalus",1632254,"Astragalus temirensis"
20400,"Astragalus",1632255,"Astragalus vegliensis"
20400,"Astragalus",1632256,"Astragalus zingeri"
20400,"Astragalus",1692266,"Astragalus inopinatus"
20400,"Astragalus",1737876,"Astragalus bibullatus"
20400,"Astragalus",1769934,"Astragalus cusickii"
20400,"Astragalus",1769939,"Astragalus mulfordiae"
20400,"Astragalus",1769940,"Astragalus solitarius"
20400,"Astragalus",1769941,"Astragalus whitneyi"
20400,"Astragalus",1769943,"Astragalus yoder-williamsii"
20400,"Astragalus",1807179,"Astragalus pseudobuchtormensis"
20400,"Astragalus",1812786,"Astragalus neosytinii"
20400,"Astragalus",1812787,"Astragalus versipilus"
20400,"Astragalus",1812788,"Astragalus bifoliolatus"
20400,"Astragalus",1812789,"Astragalus alamliensis"
20400,"Astragalus",1812790,"Astragalus sympileicarpus"
20400,"Astragalus",1812791,"Astragalus pakravaniae"
20400,"Astragalus",1812792,"Astragalus argentocalyx"
20400,"Astragalus",1812793,"Astragalus nubicola"
20400,"Astragalus",1812794,"Astragalus pentanthus"
20400,"Astragalus",1812795,"Astragalus ahangarensis"
20400,"Astragalus",1812874,"Astragalus karl-heinzii"
20400,"Astragalus",1812875,"Astragalus remotispicatus"
20400,"Astragalus",1840719,"Astragalus sikokianus"
20400,"Astragalus",1844618,"Astragalus oplites"
20400,"Astragalus",1851655,"Astragalus balearicus"
20400,"Astragalus",1851656,"Astragalus croaticus"
20400,"Astragalus",1851657,"Astragalus sirinicus"
20400,"Astragalus",1851659,"Astragalus greuteri"
20400,"Astragalus",1851660,"Astragalus ibrahimianus"
20400,"Astragalus",1851661,"Astragalus tegulensis"
20400,"Astragalus",1851662,"Astragalus thermensis"
20400,"Astragalus",1891456,"Astragalus norvegicus"
20400,"Astragalus",1906503,"Astragalus altiusculus"
20400,"Astragalus",1906504,"Astragalus anguranensis"
20400,"Astragalus",1906505,"Astragalus austrokhorasanicus"
20400,"Astragalus",1906506,"Astragalus austromahneshanensis"
20400,"Astragalus",1906507,"Astragalus bashmaghensis"
20400,"Astragalus",1906508,"Astragalus bounophilus"
20400,"Astragalus",1906509,"Astragalus bradosticus"
20400,"Astragalus",1906510,"Astragalus brunsianus"
20400,"Astragalus",1906511,"Astragalus capax"
20400,"Astragalus",1906512,"Astragalus chehreganii"
20400,"Astragalus",1906513,"Astragalus ciloensis"
20400,"Astragalus",1906514,"Astragalus demonstratus"
20400,"Astragalus",1906515,"Astragalus dianat-nejadii"
20400,"Astragalus",1906516,"Astragalus doghrunensis"
20400,"Astragalus",1906517,"Astragalus expetitus"
20400,"Astragalus",1906518,"Astragalus ferruminatus"
